date,PM25,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,PM25_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,code,
2015_1_3,25.13,40.33,6.58,19.05,0.67,80.96,-7.04,-2.84,289.66,64.33,101860.3,35.9,40.33,10.966666666666667,23.8125,16.75,40.48,40.48,810014,
2015_1_4,25.91,40.32,5.1,23.29,0.68,73.03,-6.94,-0.12,290.88,89.21,101383.98,37.01428571428571,40.32,8.5,29.112499999999997,17.0,36.515,40.32,810014,
2015_1_5,24.74,33.84,3.5,27.17,0.63,65.58,-5.0,1.17,292.17,95.94,101154.36,35.34285714285714,33.84,5.833333333333334,33.962500000000006,15.75,32.79,35.34285714285714,810014,
2015_1_6,33.73,43.7,5.83,45.0,0.66,45.54,-2.54,-1.03,291.96,96.07,101211.09,48.18571428571428,43.7,9.716666666666667,56.25,16.5,22.77,56.25,810014,
2015_1_7,38.88,48.12,14.69,30.46,1.49,43.33,-3.2,-11.06,289.0,73.14,101703.08,54.85,48.12,24.483333333333334,38.075,37.25,21.665,54.85,810014,
2015_1_8,38.28,49.68,12.17,17.58,1.29,69.64,-5.68,-8.25,288.41,59.26,102114.57,54.1,49.68,20.283333333333335,21.974999999999998,32.25,34.82,54.1,810014,
2015_1_9,38.79,55.29,9.23,23.71,0.92,78.07,-6.43,-6.17,288.35,57.66,102122.43,54.7375,52.644999999999996,15.383333333333335,29.637500000000003,23.0,39.035,54.7375,810014,
2015_1_10,45.91,66.65,10.28,29.14,0.96,76.44,-6.14,-6.64,288.95,54.56,101981.38,63.637499999999996,58.325,17.133333333333333,36.425,24.0,38.22,63.637499999999996,810014,
2015_1_11,53.19,72.68,11.16,23.76,0.99,67.22,-4.78,-7.74,289.13,60.5,101932.91,72.7375,61.34,18.6,29.700000000000003,24.75,33.61,72.7375,810014,
2015_1_12,35.9,42.32,8.22,17.02,0.94,57.42,-5.99,-11.83,287.06,84.71,101909.98,51.125,42.32,13.700000000000001,21.275,23.5,28.71,51.125,810014,
2015_1_13,12.26,17.82,5.83,16.17,0.76,53.82,-2.98,-12.61,286.17,87.26,101781.52,17.514285714285716,17.82,9.716666666666667,20.212500000000002,19.0,26.91,26.91,810014,
2015_1_14,15.98,24.07,6.97,13.73,0.78,59.45,-1.56,-12.5,285.91,72.09,101841.95,22.82857142857143,24.07,11.616666666666667,17.1625,19.5,29.725,29.725,810014,
2015_1_15,22.85,35.21,7.18,21.0,0.78,63.97,-3.95,-7.01,287.07,69.95,101956.66,32.642857142857146,35.21,11.966666666666667,26.25,19.5,31.985,35.21,810014,
2015_1_16,29.72,48.99,8.49,31.11,0.87,67.19,-3.93,-5.63,288.14,69.36,102020.81,42.457142857142856,48.99,14.15,38.8875,21.75,33.595,48.99,810014,
2015_1_17,37.22,55.66,9.89,16.45,0.83,83.14,-7.67,-6.74,288.01,66.12,102109.38,52.775,52.83,16.483333333333334,20.5625,20.75,41.57,52.83,810014,
2015_1_18,59.35,83.42,13.32,21.09,1.13,84.34,-5.62,-7.65,287.73,61.92,102091.46,80.4375,66.71000000000001,22.200000000000003,26.3625,28.249999999999996,42.17,80.4375,810014,
2015_1_19,50.03,71.67,10.88,18.61,0.92,93.33,-6.17,-7.15,288.1,56.59,101942.73,68.7875,60.835,18.133333333333336,23.2625,23.0,46.665,68.7875,810014,
2015_1_20,32.51,52.1,6.54,27.6,0.7,85.49,-6.27,-3.13,289.27,56.06,101846.95,46.44285714285714,51.05,10.9,34.5,17.5,42.745,51.05,810014,
2015_1_21,68.38,107.41,12.42,63.83,1.2,78.31,-1.15,-5.91,290.1,63.95,101885.06,91.725,78.705,20.7,79.7875,30.0,39.155,91.725,810014,
2015_1_22,39.62,52.75,10.41,27.76,0.87,76.56,-6.36,-5.25,289.19,51.9,101984.2,55.775,51.375,17.35,34.7,21.75,38.28,55.775,810014,
2015_1_23,34.99,58.93,6.67,23.91,0.78,91.93,-7.93,-0.75,289.69,74.58,101843.2,49.98571428571429,54.465,11.116666666666667,29.8875,19.5,45.965,54.465,810014,
2015_1_24,41.08,61.6,4.24,19.35,0.85,92.59,-9.64,-0.55,290.62,91.99,101646.62,57.599999999999994,55.8,7.066666666666667,24.1875,21.25,46.295,57.599999999999994,810014,
2015_1_25,31.05,42.6,2.73,30.42,0.56,66.92,-4.19,-0.54,291.05,97.24,101593.34,44.35714285714286,42.6,4.55,38.025000000000006,14.000000000000002,33.46,44.35714285714286,810014,
2015_1_26,36.4,48.36,5.77,29.79,0.66,55.72,-3.94,-0.86,290.63,96.74,101624.11,51.75,48.36,9.616666666666667,37.2375,16.5,27.86,51.75,810014,
2015_1_27,38.5,50.13,6.6,20.19,0.81,74.5,-5.97,-2.15,290.88,91.02,101570.09,54.375,50.065,11.0,25.2375,20.25,37.25,54.375,810014,
2015_1_28,25.41,34.86,5.5,11.64,0.7,79.67,-9.53,-2.67,289.59,85.69,101570.14,36.300000000000004,34.86,9.166666666666668,14.55,17.5,39.835,39.835,810014,
2015_1_29,19.74,32.49,5.21,29.52,0.55,66.47,-5.91,-2.93,289.72,81.91,101693.59,28.2,32.49,8.683333333333334,36.9,13.750000000000002,33.235,36.9,810014,
2015_1_30,31.85,48.41,10.38,28.23,1.05,52.43,-2.43,-11.46,287.09,71.13,101995.45,45.5,48.41,17.3,35.2875,26.25,26.215,48.41,810014,
2015_1_31,32.68,50.03,10.75,27.16,1.07,39.88,-4.46,-7.7,287.75,70.06,102214.77,46.68571428571428,50.015,17.916666666666668,33.95,26.75,19.94,50.015,810014,
2015_2_1,35.35,50.43,9.15,19.7,0.94,59.93,-5.99,-5.88,288.76,69.4,102296.45,50.4375,50.215,15.250000000000002,24.625,23.5,29.965,50.4375,810014,
2015_2_2,31.22,45.09,6.85,21.7,0.82,80.88,-4.89,-4.7,289.65,70.67,102246.33,44.6,45.09,11.416666666666666,27.125,20.5,40.44,45.09,810014,
2015_2_3,35.58,53.86,8.24,31.84,0.82,72.88,-4.24,-5.22,290.62,71.25,102195.16,50.724999999999994,51.93,13.733333333333334,39.8,20.5,36.44,51.93,810014,
2015_2_4,40.88,52.66,9.91,21.51,1.16,51.84,-2.32,-10.67,287.66,69.66,102126.06,57.35,51.33,16.51666666666667,26.887500000000003,28.999999999999996,25.92,57.35,810014,
2015_2_5,37.87,47.21,11.38,13.82,1.26,60.76,-2.49,-11.13,285.61,62.3,102212.8,53.5875,47.21,18.96666666666667,17.275,31.5,30.38,53.5875,810014,
2015_2_6,66.14,80.83,12.88,21.93,1.2,70.58,-3.61,-6.27,286.22,63.11,102088.81,88.925,65.41499999999999,21.46666666666667,27.4125,30.0,35.29,88.925,810014,
2015_2_7,56.47,75.46,10.96,28.04,0.9,84.99,-1.93,-4.86,288.75,70.55,101848.76,76.8375,62.73,18.26666666666667,35.05,22.5,42.495,76.8375,810014,
2015_2_8,49.9,66.36,12.19,12.86,0.79,93.55,-3.37,-9.01,287.92,53.62,102045.8,68.625,58.18,20.316666666666666,16.075,19.75,46.775,68.625,810014,
2015_2_9,49.87,71.48,12.21,18.77,0.79,105.27,-6.73,-5.96,287.77,58.35,102178.93,68.5875,60.74,20.35,23.4625,19.75,54.391666666666666,68.5875,810014,
2015_2_10,29.39,38.46,7.08,16.65,0.54,98.69,-5.1,-2.54,288.21,60.45,101914.57,41.98571428571429,38.46,11.8,20.8125,13.5,49.345,49.345,810014,
2015_2_11,56.06,75.61,13.45,47.73,0.72,80.5,0.1,-2.72,289.73,57.97,101580.23,76.325,62.805,22.416666666666668,59.662499999999994,18.0,40.25,76.325,810014,
2015_2_12,79.05,96.27,10.91,30.29,0.89,89.09,-3.24,-2.56,289.4,64.2,101569.91,105.0625,73.13499999999999,18.183333333333334,37.8625,22.25,44.545,105.0625,810014,
2015_2_13,30.78,52.77,6.11,21.35,0.55,93.36,-6.79,-1.25,290.43,66.81,101541.73,43.971428571428575,51.385000000000005,10.183333333333334,26.6875,13.750000000000002,46.68,51.385000000000005,810014,
2015_2_14,35.28,61.84,4.46,15.28,0.58,100.02,-8.54,-1.87,291.42,82.43,101415.05,50.35,55.92,7.433333333333334,19.099999999999998,14.499999999999998,50.016666666666666,55.92,810014,
2015_2_15,42.02,66.48,3.55,45.47,0.72,64.68,-5.55,-0.43,292.11,98.1,101351.45,58.775000000000006,58.24,5.916666666666667,56.8375,18.0,32.34,58.775000000000006,810014,
2015_2_16,54.65,62.61,6.85,42.46,0.93,25.67,-0.04,-1.04,292.19,90.92,101398.96,74.5625,56.305,11.416666666666666,53.075,23.25,12.835,74.5625,810014,
2015_2_17,40.1,47.42,6.56,22.04,0.84,58.4,-4.28,-1.8,291.35,92.25,101361.52,56.375,47.42,10.933333333333334,27.549999999999997,21.0,29.2,56.375,810014,
2015_2_18,48.32,73.63,7.15,10.31,0.97,104.67,-9.65,-1.03,291.44,88.83,101547.16,66.65,61.815,11.916666666666668,12.887500000000001,24.25,53.891666666666666,66.65,810014,
2015_2_19,39.81,65.38,4.18,8.06,0.64,99.76,-12.21,-1.26,291.2,88.47,101661.95,56.0125,57.69,6.966666666666667,10.075000000000001,16.0,49.88,57.69,810014,
2015_2_20,23.36,40.4,2.85,10.37,0.45,87.7,-9.49,0.0,291.75,95.2,101455.52,33.371428571428574,40.4,4.75,12.962499999999999,11.25,43.85,43.85,810014,
2015_2_21,20.45,30.95,3.09,22.07,0.44,63.7,-1.34,2.93,292.92,99.43,101207.38,29.214285714285715,30.95,5.15,27.5875,11.0,31.85,31.85,810014,
2015_2_22,29.32,36.58,5.52,29.92,0.63,36.24,-1.77,-0.13,292.26,97.67,101370.79,41.885714285714286,36.58,9.2,37.400000000000006,15.75,18.12,41.885714285714286,810014,
2015_2_23,18.72,26.27,3.96,17.38,0.66,53.25,-5.33,2.32,292.89,99.76,101314.05,26.74285714285714,26.27,6.6000000000000005,21.724999999999998,16.5,26.625,26.74285714285714,810014,
2015_2_24,25.28,32.83,3.27,19.03,0.89,48.59,-4.66,4.11,292.94,99.94,101194.53,36.114285714285714,32.83,5.45,23.7875,22.25,24.295,36.114285714285714,810014,
2015_2_25,24.01,32.2,2.74,24.83,0.7,39.84,-2.66,5.01,293.15,99.87,101094.22,34.300000000000004,32.2,4.566666666666667,31.037499999999998,17.5,19.92,34.300000000000004,810014,
2015_2_26,20.29,27.14,2.89,26.37,0.46,37.41,-2.23,3.63,292.86,99.94,101166.02,28.985714285714284,27.14,4.816666666666667,32.9625,11.5,18.705,32.9625,810014,
2015_2_27,17.57,29.59,2.68,13.2,0.46,62.57,-7.74,2.02,292.82,97.9,101293.33,25.1,29.59,4.466666666666667,16.5,11.5,31.285,31.285,810014,
2015_2_28,17.18,31.67,2.42,13.26,0.49,69.66,-8.1,0.91,293.45,96.24,101361.71,24.542857142857144,31.67,4.033333333333333,16.575,12.25,34.83,34.83,810014,
2015_3_1,13.49,22.95,7.7,13.53,0.71,56.13,-2.56,-9.74,290.27,71.72,101716.72,19.271428571428572,22.95,12.833333333333334,16.912499999999998,17.75,28.065,28.065,810014,
2015_3_2,21.6,36.7,6.55,12.65,0.69,65.89,-6.75,-0.54,291.47,84.78,101411.95,30.85714285714286,36.7,10.916666666666666,15.8125,17.25,32.945,36.7,810014,
2015_3_3,32.45,49.75,4.41,24.43,0.79,63.4,-3.8,1.12,292.59,95.19,101001.14,46.35714285714286,49.75,7.3500000000000005,30.5375,19.75,31.7,49.75,810014,
2015_3_4,19.21,30.64,6.78,15.98,0.82,42.12,-6.83,-5.84,290.76,89.95,101267.34,27.442857142857143,30.64,11.3,19.975,20.5,21.06,30.64,810014,
2015_3_5,16.51,32.92,3.16,13.55,0.51,63.89,-10.1,2.0,292.87,94.85,101362.46,23.58571428571429,32.92,5.2666666666666675,16.9375,12.75,31.945,32.92,810014,
2015_3_6,18.14,30.01,2.86,14.05,0.46,56.39,-7.46,-0.6,292.55,95.57,101413.79,25.914285714285715,30.01,4.766666666666667,17.5625,11.5,28.195,30.01,810014,
2015_3_7,19.71,28.44,2.93,15.01,0.47,62.12,-6.97,-0.23,292.3,90.81,101498.09,28.15714285714286,28.44,4.883333333333334,18.7625,11.75,31.06,31.06,810014,
2015_3_8,18.6,28.47,2.98,19.85,0.49,66.25,-6.12,0.15,292.39,94.58,101499.4,26.571428571428573,28.47,4.966666666666667,24.8125,12.25,33.125,33.125,810014,
2015_3_9,29.95,47.37,7.41,46.02,0.73,41.07,-2.72,-1.0,292.77,88.23,101675.88,42.785714285714285,47.37,12.350000000000001,57.525000000000006,18.25,20.535,57.525000000000006,810014,
2015_3_10,21.85,36.22,5.94,10.46,0.51,92.16,-11.46,-3.87,290.61,71.18,101946.58,31.214285714285715,36.22,9.9,13.075000000000001,12.75,46.08,46.08,810014,
2015_3_11,21.99,33.03,4.52,14.68,0.46,70.7,-7.42,-3.78,290.01,85.76,101910.16,31.41428571428571,33.03,7.533333333333333,18.35,11.5,35.35,35.35,810014,
2015_3_12,14.12,20.53,6.38,19.41,0.76,31.95,-3.01,-3.68,290.06,85.05,101784.35,20.17142857142857,20.53,10.633333333333333,24.2625,19.0,15.975,24.2625,810014,
2015_3_13,19.28,27.88,4.88,17.88,0.5,67.78,-6.41,1.48,292.41,88.03,101607.99,27.542857142857144,27.88,8.133333333333333,22.349999999999998,12.5,33.89,33.89,810014,
2015_3_14,26.39,38.5,4.0,31.56,0.56,69.38,-5.41,1.79,293.19,96.25,101606.08,37.7,38.5,6.666666666666667,39.449999999999996,14.000000000000002,34.69,39.449999999999996,810014,
2015_3_15,20.52,27.61,3.03,32.12,0.41,56.78,-3.48,4.16,293.63,100.0,101409.99,29.314285714285713,27.61,5.05,40.15,10.25,28.39,40.15,810014,
2015_3_16,18.64,24.63,2.33,34.83,0.41,42.43,-2.11,4.19,294.11,99.99,101333.51,26.62857142857143,24.63,3.8833333333333337,43.537499999999994,10.25,21.215,43.537499999999994,810014,
2015_3_17,19.79,26.1,2.22,23.43,0.39,48.01,-2.25,5.16,294.43,100.0,101051.54,28.271428571428572,26.1,3.7000000000000006,29.2875,9.75,24.005,29.2875,810014,
2015_3_18,20.8,29.78,2.05,25.59,0.4,39.25,-1.86,5.16,294.38,100.0,100899.73,29.714285714285715,29.78,3.4166666666666665,31.9875,10.0,19.625,31.9875,810014,
2015_3_19,21.71,30.78,3.0,29.71,0.38,31.48,-1.61,3.89,294.06,100.0,101119.39,31.014285714285716,30.78,5.0,37.1375,9.5,15.74,37.1375,810014,
2015_3_20,22.89,31.68,2.62,31.91,0.39,29.66,-0.88,2.51,293.38,99.28,101320.65,32.7,31.68,4.366666666666667,39.8875,9.75,14.83,39.8875,810014,
2015_3_21,38.45,52.12,8.03,50.92,0.74,36.61,-1.22,-0.84,294.38,94.15,101426.95,54.3125,51.06,13.383333333333333,63.650000000000006,18.5,18.305,63.650000000000006,810014,
2015_3_22,37.17,54.36,7.04,13.37,0.69,89.36,-6.84,-0.95,294.93,90.79,101412.78,52.712500000000006,52.18,11.733333333333334,16.7125,17.25,44.68,52.712500000000006,810014,
2015_3_23,39.4,73.02,6.26,17.1,0.74,102.21,-8.99,-1.29,294.63,84.59,101408.3,55.5,61.51,10.433333333333334,21.375,18.5,51.84166666666666,61.51,810014,
2015_3_24,26.93,40.41,5.4,11.98,0.52,88.11,-9.34,-3.79,293.57,74.04,101795.27,38.471428571428575,40.41,9.000000000000002,14.975000000000001,13.0,44.055,44.055,810014,
2015_3_25,22.13,33.53,4.31,14.45,0.39,80.23,-10.44,-4.58,292.99,68.18,101961.65,31.614285714285714,33.53,7.183333333333333,18.0625,9.75,40.115,40.115,810014,
2015_3_26,20.78,30.59,3.75,17.05,0.38,70.5,-8.61,-3.6,293.34,77.15,102007.74,29.685714285714287,30.59,6.25,21.3125,9.5,35.25,35.25,810014,
2015_3_27,24.87,35.96,5.55,34.56,0.59,44.1,-4.26,-2.27,294.04,81.58,101841.26,35.52857142857143,35.96,9.25,43.2,14.75,22.05,43.2,810014,
2015_3_28,23.51,35.29,6.44,20.04,0.51,66.44,-4.85,-0.06,293.88,88.51,101559.34,33.58571428571429,35.29,10.733333333333334,25.049999999999997,12.75,33.22,35.29,810014,
2015_3_29,28.84,38.26,4.73,20.51,0.46,81.9,-5.24,1.33,293.92,91.83,101356.77,41.2,38.26,7.883333333333335,25.637500000000003,11.5,40.95,41.2,810014,
2015_3_30,22.89,31.26,3.4,25.75,0.38,76.5,-3.81,3.71,294.35,97.64,101196.29,32.7,31.26,5.666666666666667,32.1875,9.5,38.25,38.25,810014,
2015_3_31,15.56,21.31,2.44,29.29,0.3,42.56,-2.52,4.32,294.16,99.99,101132.35,22.22857142857143,21.31,4.066666666666666,36.6125,7.5,21.28,36.6125,810014,
2015_4_1,13.9,19.97,2.01,25.4,0.28,30.03,-1.95,5.67,294.65,99.98,100996.72,19.857142857142858,19.97,3.3499999999999996,31.75,7.000000000000001,15.015,31.75,810014,
2015_4_2,13.35,22.21,1.96,23.76,0.31,30.91,-0.53,6.67,295.46,97.44,100631.34,19.071428571428573,22.21,3.2666666666666666,29.700000000000003,7.75,15.455,29.700000000000003,810014,
2015_4_3,12.49,24.79,1.9,22.23,0.27,37.28,-0.02,7.39,296.27,99.73,100482.62,17.842857142857145,24.79,3.1666666666666665,27.7875,6.75,18.64,27.7875,810014,
2015_4_4,9.7,18.57,1.62,18.69,0.24,38.02,-1.67,6.79,296.07,99.95,100679.88,13.857142857142856,18.57,2.7,23.3625,6.0,19.01,23.3625,810014,
2015_4_5,15.98,20.36,2.54,19.51,0.26,44.8,-3.56,2.68,295.24,99.69,100859.24,22.82857142857143,20.36,4.233333333333333,24.387500000000003,6.5,22.4,24.387500000000003,810014,
2015_4_6,14.4,27.82,4.21,28.23,0.36,22.67,-2.54,-0.33,296.43,95.66,100870.59,20.571428571428573,27.82,7.016666666666667,35.2875,9.0,11.335,35.2875,810014,
2015_4_7,19.38,33.9,5.98,19.57,0.47,49.46,-5.31,-4.97,296.05,86.75,101135.39,27.685714285714283,33.9,9.966666666666669,24.4625,11.75,24.73,33.9,810014,
2015_4_8,16.12,23.36,7.77,15.05,0.72,37.58,-4.06,-8.99,292.26,75.86,101527.37,23.028571428571432,23.36,12.95,18.8125,18.0,18.79,23.36,810014,
2015_4_9,15.2,23.13,4.7,16.12,0.46,46.73,-6.47,-3.69,293.99,79.47,101468.79,21.714285714285715,23.13,7.833333333333334,20.150000000000002,11.5,23.365,23.365,810014,
2015_4_10,12.14,20.11,6.11,15.88,0.65,35.04,-3.23,-7.28,293.56,77.58,101480.63,17.342857142857145,20.11,10.183333333333334,19.85,16.25,17.52,20.11,810014,
2015_4_11,15.2,22.28,6.39,15.17,0.6,46.78,-4.73,-6.37,292.63,85.68,101549.74,21.714285714285715,22.28,10.65,18.9625,15.0,23.39,23.39,810014,
2015_4_12,26.99,36.99,7.85,16.31,0.69,66.42,-2.71,-6.03,294.04,70.13,101585.55,38.55714285714286,36.99,13.083333333333334,20.3875,17.25,33.21,38.55714285714286,810014,
2015_4_13,37.28,61.01,8.91,21.8,0.63,89.34,-2.82,-9.92,294.47,50.27,101663.37,52.85,55.504999999999995,14.850000000000001,27.25,15.75,44.67,55.504999999999995,810014,
2015_4_14,20.92,38.74,7.38,19.79,0.34,100.32,-3.48,-5.06,292.18,44.09,101692.55,29.88571428571429,38.74,12.3,24.737499999999997,8.5,50.26666666666666,50.26666666666666,810014,
2015_4_15,21.55,35.07,7.7,39.71,0.36,94.13,-1.66,2.48,293.62,57.39,101376.09,30.78571428571429,35.07,12.833333333333334,49.6375,9.0,47.065,49.6375,810014,
2015_4_16,18.65,26.21,4.48,37.1,0.3,85.64,-0.53,3.32,294.6,67.46,101301.33,26.642857142857142,26.21,7.466666666666668,46.375,7.5,42.82,46.375,810014,
2015_4_17,18.26,23.58,3.25,31.47,0.3,65.08,-1.29,4.27,294.51,79.98,101009.17,26.08571428571429,23.58,5.416666666666667,39.3375,7.5,32.54,39.3375,810014,
2015_4_18,13.6,23.11,1.53,17.76,0.28,52.8,-1.91,7.55,295.78,96.09,100753.4,19.428571428571427,23.11,2.5500000000000003,22.200000000000003,7.000000000000001,26.4,26.4,810014,
2015_4_19,13.6,27.39,2.55,20.24,0.29,42.82,2.93,7.65,296.95,97.41,100572.38,19.428571428571427,27.39,4.25,25.299999999999997,7.249999999999999,21.41,27.39,810014,
2015_4_20,17.43,31.84,6.95,27.07,0.45,35.91,2.25,2.05,297.51,90.35,100638.59,24.9,31.84,11.583333333333334,33.8375,11.25,17.955,33.8375,810014,
2015_4_21,22.99,36.59,10.47,19.95,0.98,66.97,-2.84,-6.21,294.44,77.81,101052.43,32.84285714285714,36.59,17.450000000000003,24.9375,24.5,33.485,36.59,810014,
2015_4_22,35.81,49.95,8.71,14.57,0.69,88.54,-5.8,-2.83,294.91,80.3,101379.98,51.0125,49.95,14.51666666666667,18.2125,17.25,44.27,51.0125,810014,
2015_4_23,28.85,43.34,6.08,20.14,0.49,96.89,-7.46,-2.85,295.83,65.6,101478.76,41.214285714285715,43.34,10.133333333333335,25.175,12.25,48.445,48.445,810014,
2015_4_24,32.74,49.18,6.02,25.29,0.55,101.38,-5.44,-0.59,295.81,76.62,101440.96,46.77142857142857,49.18,10.033333333333333,31.612499999999997,13.750000000000002,51.15,51.15,810014,
2015_4_25,26.51,39.39,4.2,15.35,0.4,99.63,-5.38,-0.54,295.43,87.98,101355.43,37.871428571428574,39.39,7.000000000000001,19.1875,10.0,49.815,49.815,810014,
2015_4_26,24.82,40.49,4.04,12.29,0.36,103.87,-5.43,-0.21,294.91,89.5,101335.83,35.457142857142856,40.49,6.733333333333333,15.362499999999999,9.0,53.225,53.225,810014,
2015_4_27,32.45,48.4,4.37,23.91,0.46,82.04,-4.19,0.82,295.07,94.77,101164.14,46.35714285714286,48.4,7.283333333333334,29.8875,11.5,41.02,48.4,810014,
2015_4_28,27.11,37.92,3.84,33.03,0.39,39.45,0.37,3.31,295.49,97.23,100926.58,38.72857142857143,37.92,6.4,41.2875,9.75,19.725,41.2875,810014,
2015_4_29,19.78,30.28,5.65,34.98,0.36,38.88,2.19,3.52,296.12,95.45,100839.72,28.25714285714286,30.28,9.416666666666668,43.724999999999994,9.0,19.44,43.724999999999994,810014,
2015_4_30,16.76,25.22,4.75,30.46,0.33,46.58,0.37,3.62,296.07,97.62,100857.27,23.942857142857147,25.22,7.916666666666667,38.075,8.25,23.29,38.075,810014,
2015_5_1,11.01,15.9,1.81,17.08,0.25,43.56,-2.19,5.6,296.66,97.74,100735.05,15.728571428571428,15.9,3.016666666666667,21.349999999999998,6.25,21.78,21.78,810014,
2015_5_2,6.35,15.17,1.74,14.74,0.2,36.6,1.43,8.64,298.16,93.7,100570.81,9.071428571428571,15.17,2.9,18.425,5.0,18.3,18.425,810014,
2015_5_3,4.29,13.02,2.99,16.35,0.21,38.37,2.72,6.56,298.56,95.31,100618.93,6.128571428571429,13.02,4.983333333333334,20.4375,5.25,19.185,20.4375,810014,
2015_5_4,4.85,11.49,2.04,20.21,0.21,39.32,0.49,6.85,298.13,97.77,100672.09,6.928571428571428,11.49,3.4000000000000004,25.262500000000003,5.25,19.66,25.262500000000003,810014,
2015_5_5,3.95,9.39,1.4,15.68,0.19,45.83,-1.44,7.29,297.67,97.73,100536.42,5.642857142857143,9.39,2.3333333333333335,19.6,4.75,22.915,22.915,810014,
2015_5_6,3.34,10.94,1.24,14.76,0.21,49.5,-0.79,8.52,298.24,95.11,100432.32,4.771428571428571,10.94,2.066666666666667,18.45,5.25,24.75,24.75,810014,
2015_5_7,3.48,11.48,1.85,19.64,0.24,30.1,0.78,7.32,298.48,95.96,100561.94,4.9714285714285715,11.48,3.0833333333333335,24.55,6.0,15.05,24.55,810014,
2015_5_8,3.8,10.95,1.16,13.07,0.19,30.84,-0.63,8.81,298.71,94.18,100462.84,5.428571428571429,10.95,1.9333333333333333,16.3375,4.75,15.42,16.3375,810014,
2015_5_9,3.67,11.41,2.48,19.86,0.23,37.58,2.29,6.19,299.34,93.04,100453.14,5.242857142857143,11.41,4.133333333333334,24.825,5.75,18.79,24.825,810014,
2015_5_10,3.36,7.64,1.51,19.87,0.23,39.64,-1.3,5.72,299.27,93.43,100557.64,4.8,7.64,2.5166666666666666,24.837500000000002,5.75,19.82,24.837500000000002,810014,
2015_5_11,3.2,6.64,1.63,16.76,0.23,41.55,0.5,6.16,299.71,87.49,100597.36,4.571428571428572,6.64,2.716666666666667,20.950000000000003,5.75,20.775,20.950000000000003,810014,
2015_5_12,16.82,27.14,6.66,12.71,0.48,99.05,-4.35,-5.35,297.19,61.38,100931.98,24.02857142857143,27.14,11.100000000000001,15.887500000000001,12.0,49.525,49.525,810014,
2015_5_13,17.38,24.93,3.24,10.88,0.35,98.62,-4.11,4.57,298.98,83.66,100884.34,24.82857142857143,24.93,5.4,13.600000000000001,8.75,49.31,49.31,810014,
2015_5_14,4.6,7.44,1.13,13.86,0.2,39.2,-0.95,7.5,299.8,87.31,100867.09,6.571428571428571,7.44,1.8833333333333333,17.325,5.0,19.6,19.6,810014,
2015_5_15,4.95,10.58,1.33,12.71,0.21,38.14,0.32,8.79,299.93,90.48,100772.88,7.071428571428572,10.58,2.216666666666667,15.887500000000001,5.25,19.07,19.07,810014,
2015_5_16,3.07,9.67,1.84,28.21,0.24,42.8,2.26,8.34,300.06,89.8,100583.46,4.385714285714285,9.67,3.066666666666667,35.2625,6.0,21.4,35.2625,810014,
2015_5_17,2.22,7.62,1.56,23.78,0.2,36.32,0.91,8.89,299.97,89.31,100439.08,3.1714285714285717,7.62,2.6,29.725,5.0,18.16,29.725,810014,
2015_5_18,1.65,7.22,1.38,14.7,0.19,35.88,1.86,10.0,300.59,85.65,100378.66,2.357142857142857,7.22,2.3,18.375,4.75,17.94,18.375,810014,
2015_5_19,1.85,8.84,1.95,14.08,0.18,35.56,3.35,9.54,300.74,87.76,100303.58,2.6428571428571432,8.84,3.25,17.6,4.5,17.78,17.78,810014,
2015_5_20,2.49,9.99,2.14,18.15,0.21,36.63,2.95,7.03,300.82,89.77,100265.68,3.5571428571428574,9.99,3.566666666666667,22.6875,5.25,18.315,22.6875,810014,
2015_5_21,6.33,11.65,2.75,13.45,0.29,62.22,-1.07,3.53,300.63,90.69,100303.21,9.042857142857143,11.65,4.583333333333334,16.8125,7.249999999999999,31.11,31.11,810014,
2015_5_22,13.61,21.98,3.87,9.71,0.4,77.07,-9.22,-0.55,299.11,90.25,100379.51,19.442857142857143,21.98,6.45,12.137500000000001,10.0,38.535,38.535,810014,
2015_5_23,5.6,9.16,2.83,25.69,0.33,46.09,1.67,3.9,301.0,87.85,100176.28,8.0,9.16,4.716666666666667,32.112500000000004,8.25,23.045,32.112500000000004,810014,
2015_5_24,22.41,34.26,7.24,38.4,0.8,39.84,5.22,1.5,300.26,90.91,100154.55,32.01428571428571,34.26,12.066666666666668,48.0,20.0,19.92,48.0,810014,
2015_5_25,20.4,37.43,7.05,31.86,0.76,45.25,-0.15,0.75,299.9,93.41,100293.32,29.142857142857142,37.43,11.75,39.825,19.0,22.625,39.825,810014,
2015_5_26,2.81,8.78,1.85,21.63,0.23,38.29,0.98,6.26,300.39,94.37,100427.82,4.014285714285714,8.78,3.0833333333333335,27.037499999999998,5.75,19.145,27.037499999999998,810014,
2015_5_27,2.83,12.26,2.15,16.0,0.19,36.05,2.61,7.71,300.65,93.12,100296.37,4.042857142857143,12.26,3.5833333333333335,20.0,4.75,18.025,20.0,810014,
2015_5_28,3.49,13.81,2.6,13.92,0.2,45.48,3.22,7.24,300.81,92.49,100152.89,4.985714285714286,13.81,4.333333333333334,17.4,5.0,22.74,22.74,810014,
